,ARTIST,BORN-DIED,URL,BioText
2938,"LORENZI, Stoldo di Gino","(b. 1534, Settignano, d. 1583, Pisa)",https://www.wga.hu/bio/l/lorenzi/stoldo/biograph.html,"
Italian sculptor, part of a family of sculptors, nephew of Battista Lorenzi. He was first apprenticed as a carver in his father's workshop and then trained as a painter with Michele Tosini in Florence. By 1550, however, he was apprenticed to the sculptor Niccolò Tribolo. Stoldo's first patron was Luca Martini (d. 1561), a poet and writer, who was the administrator of Pisa under Cosimo I de' Medici, Grand Duke of Tuscany. Martini housed Stoldo in Pisa c. 1555-62, during which time the sculptor also received commissions from Santa Maria della Spina for an Annunciation group and from Cosimo I for a marble stemma flanked by personifications of Religion and Justice for the palazzo of the Cavalieri di Santo Stefano. His most notable work for Martini is a marble relief of Cosimo I Receiving Tribute from the Towns of Tuscany (c. 1555; Holkham Hall, Norfolk). Once thought to be by Michelangelo, the relief was commissioned as a pendant to Pierino da Vinci's Pisa restaurata (Museo Pio-Clementino, Vatican), which Stoldo completed after Pierino's death."
2939,LORENZO DI ALESSANDRO DA SANSEVERINO,(documented 1468-1503 in Sanseverino Marche),https://www.wga.hu/bio/l/lorenzo/alessand/biograph.html,"
Italian painter, also called Salimbeni, active in the Marches (in eastern central Italy). He was influenced by Carlo Crivelli, Niccolò di Liberatore, and Piero della Francesca. In his expressive style he blended late Gothic and early Renaissance elements.



"
2940,LORENZO DI CREDI,"(b. ca. 1459, Firenze, d. 1537, Firenze)",https://www.wga.hu/bio/l/lorenzo/credi/biograph.html,"
Florentine painter. He was a fellow pupil of Leonardo in Verrocchio's workshop and he seems to have stayed there until Verrocchio's death in 1488, managing the painting side of his master's varied business. He was a very fine craftsman, but his style was lacking in individuality."
2941,LORENZO Monaco,"(b. ca. 1370, Siena (?), d. ca. 1425, Firenze)",https://www.wga.hu/bio/l/lorenzo/monaco/biograph.html,"
Italian painter who was probably born in Siena, but seems to have spent all his professional life in Florence. In 1391 he took his vows as a monk of the Camaldolese monastery of Sta Maria degli Angeli. He rose to the rank of deacon, but in 1402 he was enrolled in the painters' guild under his lay name, Piero di Giovanni (Lorenzo Monaco means 'Laurence the Monk'), and was living outside the monastery. The monastery was renowned for its manuscript illuminations and several miniatures in books in the Laurentian Library in Florence have been attributed to him, but he was primarily a painter of altarpieces, good examples of which are in the National Gallery in London and the Uffizi in Florence. His main works in fresco are the scenes of the Life of Mary in the Bartolini Chapel of Sta Trinità, Florence.

"
2942,LORENZO DI NICCOLÒ DI MARTINO,(active 1392-1412),https://www.wga.hu/bio/l/lorenzo/niccolo/biograph.html,"
The first extant record of the artist shows that he was an associate of Niccolò di Pietro Gerini in 1392, when Gerini was working on the decoration of Francesco Datini's house in Prato. Lorenzo, often wrongly described as Gerini's son, was probably trained in his workshop, and the earliest works attributable to him have much in common with the older master's style. The commissions they completed together include the 1404 polyptych for Santa Felicità in Florence, now in the Accademia."
2943,LORENZO VENEZIANO,(active 1356-1372 in Venice),https://www.wga.hu/bio/l/lorenzo/venezian/biograph.html,"
Italian painter. We have little written evidence for the life of Lorenzo Veneziano, one of the most important figures in late-fourteenth-century Venice, but many of his surviving works are dated. It is likely that he worked in the workshop of Paolo Veneziano in the early 1350s and he also worked at Verona, Vicenza, and Bologna, where he executed the Lion Triptych (1357-59) for the Sant'Antonio Abate church (now in the Gallerie dell'Accademia, Venice)."
2944,LORENZO DA VITERBO,"(b. ca. 1444, Viterbo, d. 1472, Viterbo)",https://www.wga.hu/bio/l/lorenzo/viterbo/biograph.html,"
Italian painter, active in Viterbo. He is documented in Rome by 1462 as ""Master Lorenzo di Jacopo di Pietro Paolo di Viterbo"", where he probably came into contact with Antoniazzo Romano. In 1465, he frescoed the Mazzatosta Chapel in the Church of Santa Maria della Verità in Viterbo. This work, the artist's only documented painting, shows his closeness to the Paduan school of painting. The frescoes were nearly destroyed during World War II, and have been painstakingly restored."
2945,LORENZETTO,"(b. 1490, Firenze, d. 1541, Roma)",https://www.wga.hu/bio/l/lorenzto/biograph.html,"
Lorenzo di Lotti, known as Lorenzetto, was a Tuscan sculptor in the circle of Raphael. He was active in Rome for some time, though Vasari judged his mysterious early activity as ""not meriting being remembered."" In 1519 he was given the important commission of the statues for the funerary chapel of Agostino Chigi in Santa Maria del Popolo. Raphael had provided the design for the statues, but Lorenzetto gave them a delicate, vibrant interpretation, with great skill and chiaroscuro softness. Lorenzetto produced the Madonna del Sasso for Raphael's tomb in the Pantheon, with the collaboration of Raffaele da Montelupo. The almost simultaneous death of Chigi and Raphael (the wealthy patron died in 1520 only four days after Raphael) heralded the decline in Lorenzetto's fortune. Clement VII gave him an important commission, the St Peter for Ponte Sant'Angelo and the pendant of Paolo Taccone's fifteenth-century St Paul. "
2946,"LORME, Anthonie de","(b. ca. 1610, Tournai, d. 1673, Rotterdam)",https://www.wga.hu/bio/l/lorme/biograph.html,"
Dutch painter, specialized in church interiors and painted mostly in Rotterdam. His earliest known picture, a small panel signed and dated 1639, shows a coffered barrel vault reflecting candlelight in Rotterdam's Laurenskerk. His imaginary interiors of the 1640s often betrayed an enthusiasm for flashy effects like candlelit vaults and pools of shade thrown by glowing chandeliers."
2947,"LOSSON, Anton",(active 1670s in Mechelen),https://www.wga.hu/bio/l/losson/biograph.html,"
Flemish architect, active in Mechelen. He was a Jesuit brother trained as architect. He was responsible for the design of the Sint-Pieters-en-Pauluskerk in Mechelen.



"
2948,"LOTH, Johann Karl","(b. 1632, München, d. 1698, Venezia)",https://www.wga.hu/bio/l/loth/biograph.html,"
"
2949,"LOTSCH, Johann Christian","(b. 1790, Karlsruhe, d. 1873, Roma)",https://www.wga.hu/bio/l/lotsch/biograph.html,"
German sculptor, active in Italy. He trained as a painter and a sculptor before moving from Karlsruhe to Rome in 1818. There he made sought-after works on paper which satirised life in the Eternal City by grotesquely caricaturing its inhabitants and, at the same time, created some of the most refined and lucidly composed Romantic marble carvings of the first half of the 19th century."
2950,"LOTTER, Hieronymus","(b. 1497, Nürnberg, d. 1580, Geyer)",https://www.wga.hu/bio/l/lotter/biograph.html,"
Hieronymus Lotter was a merchant and mayor of Leipzig several times, chief engineer of important sovereign construction projects in Saxony, driving force in Leipzig for extensive construction of the council. Lotter worked as a master builder of Duke Moritz of Saxony under the direction master builder Caspar Voigt von Wierandt (d. 1560). Formerly he was considered a major architect of the Renaissance, today, his role is seen more differentiated and above all his organizational function is emphasized.



"
2951,"LOTTO, Lorenzo","(b. 1480, Venezia, d. 1556, Loreto)",https://www.wga.hu/bio/l/lotto/biograph.html,"Italian painter. He was born in Venice, and his early work has a decidedly crisp and clear character that shows the influence of the Venetian painters Gentile and Giovanni Bellini, although it also reflects the lyricism of Giorgione and, in the treatment of landscape, the influence of German painters and printmakers, notably Albrecht Dürer.
"
2952,"LOTZ, Károly","(b. 1833, Homburg vor der Höhe, d. 1904, Budapest)",https://www.wga.hu/bio/l/lotz/biograph.html,"
Hungarian painter. Lotz was one of the greatest Hungarian academic painters in the style of Historicism. He started his studies at the Viennese private school of Carl Rahl in 1852; later he worked for Rahl by drawing his preliminary cartoons. Between 1855 and 1870 Lotz painted his panneaux in a characteristically romantic style. The female portraits and nudes painted between 1855 and 1879 show the stylistic traits of lyrical realism and fine naturalism."
2953,"LOUIS, Victor","(b. 1731, Paris, d. ca. 1800, Paris)",https://www.wga.hu/bio/l/louis/biograph.html,"
French architect and designer. He changed his birth name ""Louis-Nicolas Louis"" to ""Victor Louis"". He was a student of Louis Adam from 1748. In 1755 he won the ""Grand Prix"", or more precisely a special ""Premier Prix extraordinaire hors concours"" as his final design did not agree with his esquisse."
2954,"LOUTHERBOURG, Philip Jacques de","(b. 1740, Strasbourg, d. 1812, London)",https://www.wga.hu/bio/l/loutherb/biograph.html,"
Alsatian painter, illustrator and stage designer, active in France and England. Loutherbourg's father, Philipp Jakob (1698-1768), was an engraver and miniature painter to the court of Darmstadt. In 1755 he took his family to Paris, where Loutherbourg became a pupil of Carle Van Loo; he also attended Jean-Georges Wille's engraving academy in the Quai des Augustins and Francesco Casanova's studio. Wille directed Loutherbourg's attention to 17th-century Dutch landscape artists, such as Philips Wouwerman and Nicolaes Berchem, and in 1763 Denis Diderot noticed the inspiration of the latter in Loutherbourg's first Salon exhibit, a landscape with figures (Liverpool, Walker Art Gallery). In this and other works, focus is on the foreground figures, which are framed by natural formations that occasionally fall away to reveal distant horizons. This informal style found favour with the French public; Loutherbourg's vivid, fresh colour and ability to catch specific light and weather conditions made the pastoral subjects of François Boucher and his school seem contrived and fey. Rather more romanticized were Loutherbourg's shipwreck scenes (e.g. A Shipwreck, exh. Salon 1767; Stockholm, Nationalmuseum), inspired by Claude-Joseph Vernet, and pictures of banditti recalling Salvator Rosa. Loutherbourg became the most prolific painter to exhibit at the Salon between 1762 and 1771. In 1766 he was elected to the Académie Royale de Peinture et de Sculpture and nominated as a Peintre du Roi.



"
2955,"LOVISA, Domenico","(b. ca. 1690, Venezia, d. ca. 1750, Venezia)",https://www.wga.hu/bio/l/lovisa/biograph.html,"
Italian publisher. His printing press was situated 'underneath the arches at Rialto' in Venice, and he is known almost exclusively for the publication of a series of large prints, titled Il Gran Teatro di Venezia ovvero descrizione esatta di cento delle piu` insigni prospettive e di altretante celebri pitture della medesima citta`. The first edition is undated, but it probably came out c. 1717. As originally planned, the series was to include 200 prints, but this ambition was not realized, and even the second edition (1720, 2 vols) has only c. 120 prints. The approximately 57 plates contained in the first volume reproduce paintings that hung in Venetian public buildings, including works by Veronese, Titian, Tintoretto, Palma Giovane. They were engraved by Andrea Zucchi, Domenico Rossetti (1650-1736), Giacomo Burri, Domenico Bonavera (b 1640), Pietro Sante Bartoli, Agostino dalla Via and others. The second volume contains a varying number (up to 66) of views of Venice engraved by Filippo Vasconi (1687-1730), Giuseppe Valeriani (d 1761), Carlo and Andrea Zucchi, as well as an unidentified monogrammist, S.F. This series was reprinted a number of times in the 18th century.



"
